text,label,uuid
"Aqu est la oferta con ser Tulum: con impuestos incluidos, pagu cerca de 440 dlares la noche por una habitacin; una 'suite Jungle'. (La cantidad se convirti en pesos mexicanos en un mal precio final antes de ser catalogado). Como el camino entre la recepcin y la playa pasa a un metro de la habitacin, no haba privacidad y no punto usando la mini-piscina. Tuvimos que cerrar las cortinas o simplemente mirar el mundo interior. que es un problema, porque la iluminacin de la habitacin son unos extraamente color naranja y blanco nos llevaron por las luces que prcticamente dar luz ninguna, as que tuvimos que cepa nuestros ojos para ver nada. Todo esto es promocionado como 'ser(Ing) Green'; un exhortando a la pared de la habitacin drives casa el punto. No importa que al",1,1969
"al ir a las ruinas creo que es necesario ir con guia para que te den las explicaciones porque si no es simplemente un paseo entre ruinas la visita no es muy larga aunque luego te puedes baar en la playa recomiendo gorra, zapato comodo, agua",3,3584
"Fuimos all para el almuerzo. El lugar tiene un montn de camareros, pero son totalmente desorganizada y nadie realmente cuida de una tabla especfica. La olvid un plato que pedimos y tuvimos que pedir bebidas con 3 personas antes de ellos. La calidad de la...comida es bastante buena.Ms",2,1201
Lo ms impresionante que he visto en mi vida. Espero volver a los submarinistas.,4,1031
"Estuve hospedada en este hotel porque fue el hotel que eligieron los organizadores de la visita a Bacalar, el hotel es muy sencillo, las habitaciones no tienen agua caliente, sin embargo las personas son amables, estuve 2 noches hospedada, pude disfrutar de la alberca que es pequea pero refrescante y de un desayuno de fruta, para llegar al muelle de la laguna hay que caminar como 8 cuadras. El ruido del que pregunta Tripadvisor es porque las personas llegan en la madrugada o se duermen tarde y se escucha todo el ruido.",2,70
"Yo llegue ah por medio de un sitio web de reservas. A mi llegada mi reserva an no se registraba en su sistema, pero eso no fue impedimento para que nos dieran una gran atencin y servicio. Excelente lugar y staff. ",4,2205
"en lo personal mi visita fue agradable y muy enriquecedora ya que pocas veces tengo oportunidad de admirar algo tan hermoso, el trato de parte de los prestadores del servicio fue buena son lugareos y en el trayecto te van contando cosas muy bonitas acerca de esos lugares, es un poco difcil el acceso y cansado pero al llegar vale la pena tienes que ir a caballo si no tienes buena condicin fsica como yo, lo recomiendo ",3,3931
"En un lugar espacioso, la Fonda Argentina brinda la oportunidad de degustar cortes de carnes a un precio justo. Sin embargo, ni los cortes son de la mejor calidad ni la carta es extensa como para elegir entre otro tipo de opciones. Sin embargo, la...Ms",2,359
"Este museo no est en el sitio de las pirmides. Pero todava a poca distancia. Es parte del complejo arqueolgico y est incluido en el precio de la entrada. Pero, no te sientas mal si te lo perdiste.",2,2389
"Es hermosa el agua, la playa es limpia, hay palmeras que ayudan a soportar el calor si no te es sombrilla... y los precios del parador son razonables...",3,3902
"Nos encant este complejo, David en Mia Casa restaurante fue una delicia, Julian fue una gozada una noche de karaoke, todo el personal era maravilloso. El complejo es muy bonito y tranquilo. La comida era muy buena. Tuvimos la suerte de estar all cuando el campo de golf abierto, nos lo pasamos de maravilla, es un hermoso campo de golf, y el 17 th hole que es sobre la montaa mirando al ocano es impresionante, nunca he visto algo semejante, GUAU, es tan increble. Disfrutamos tomar el servicio de transporte gratuito a la ciudad para comer y tiendas. No del todo incluido, nos ahorramos un montn de dinero. Nuestra nica mala experiencia fue antes de nuestro viaje, cuando Jessica y la noche a Jazzy estaban intentando Bully nosotros a conseguir el todo incluido, no beber, as que",3,1737
es enorme y con buenos precios y una gran variedad de artuiculos de plata; lo que no me gusta es la pesima organizacin con vendedores y transportes etc porque entrar y salir es un autntico calvario por la falta de organizacion,3,4377
"Llegamos el viernes despus de ms de 18 aos de no venir, queriendo darle una oportunidad y pensando (ingenuamente) que con tantas nuevas propuestas y con competidores tan bien posicionados como el hotel Ixtapan o el Marriot, alguna renovacin le habran tenido que hacer Vaya error! Entrar al lobby del hotel es regresar en el tiempo: Mismo mobiliario, misma decoracin, mismo piso, alberca, cortinas y bar...NO HABA CAMBIADO NADA DESDE LA LTIMA VEZ QUE VINE. A menos que valores la nostalgia, el villa vergel no tena nada que ofrecerte. No se destacan por la amabilidad en el servicio aunque tampoco son groseros faltaba ms!  La comida includa no es mala pero simplona, dependiendo el hunor del chef podrs encontrar alguna u otra cosa muy rica.  El valor que te ofrece con",1,4610
"Este hotel/Cabaas esta cerca del Centro.Tiene estacionamiento y est Ubicado en una calle Tranquila. La atencin del dueo y de los empleados es impecable y excelente.  Las Cabaas estn limpias y son lindas. Casi nuevas. Con Pantalla TV. Tienen cocineta, sin embargo, no cuentan con microondas ni con refri. Tampoco tienen platos, vasos cubiertos u otros elementos de cocina.  Tienen chimenea que va muy bien con el clima fro.  Las dos recmaras de buen tamao con una cama matrimonial cada una. Cuentan con un sof que no puede llamarse sala de estar ya que est sobre el pasillo, pero queda bien para descansar un momento. El hotel cuenta con restaurante, pero no lo probamos.  En general, es un buen lugar y s lo visitaria de nuevo, sin embargo me pareci un poco alto el precio",3,1009
"I thaught era aburrido al principio hasta que le mi informacin folleto y me di cuenta de lo viejo y lo histrico es este sitio, es genial! Me dieron unas fotos increbles y he visto todo tipo de Lizard y amphibions subiendo! Tenga cuidado de no sentarse en uno jaja! ... da fuera, las vistas son increbles, y se puede visitar este lugar durante todo el da. lo mejor para llegar all temprano para superar las multitudes, pero incluso con un montn de gente todava puedes conseguir en tu propio, su enorme. id volveremos a visitar.",4,1958
"me agrado el servicio de todo el personal pero el wifi fue pesimo, necesitaba checar algunas cosas de mi trabajo y se desconectaba mucho, tambien  no habia nada cerca para ir a comprar, agua o algo de comer",2,816
"Fuimos de casualidad vimos por la carretera las imagenes de sus cenotes.350 pesos Mexicanos por visitar dos de sus cenotes (no incluia nada ms)Iba muy ilusionada en ver como eran y me los imaginaba preciosos, pero nada ms all... es una cueva en la que apenas entra luz, el agua est helada.No se pueden hacer ni fotos buenas por la poca luz que entra. Justo coincidimos con una produccin cinematrogrfica y desde la entrada nadie nos aviso nada... por lo que vimos tan solo 1 cenote y la mitad del otro.No volvera a ese cenote y realmente no se lo recomiendo a nadie... creo que por la zona hay otros muchos mejores por el mismo precio.",0,2878
"Durante sus vacaciones con el nico propsito de sol y cerveza, que era nada pero sorprendidos por el encanto y al final de este encantador restaurante al final de Hidalgo. deliciosas margaritas y una happy hour sin duda que me llev para el desayuno y...la cena. El personal es corts y Lori (Lola) podra ser la persona ms dulce de la isla!Ms",4,2561
"Nos hemos alojado en muchos lugares en el extremo sur de la isla (que prefieren la parte tranquila) pero todos ellos han sido un poco ms lujoso que La Joya. Se trata de un ""lujos"" lugar que era lo que esperbamos, pero slo haba un par de cosas que necesitaba en mi opinin. Tenamos dos habitaciones diferentes porque nuestra primera opcin no estaba disponible todo el tiempo. Las habitaciones eran amplias y limpias, pero podra haber utilizado un poco de atencin. La cortina de la ducha no en forma tan agua era todo. Haba hormigas procedente de la unidad de aire acondicionado y por la maana se puede or el personal gritando para no molestarnos. La puerta de pantalla tenan arrugas de manera que los mosquitos son siempre en nuestra habitacin.Hay un montn de espacio para",2,4459
"Las Cabaas estn muy amplias y cmodas, todo muy limpio la transportacin a tiempo, el servicio muy bueno, el personal muy amable. Nos ofrecieron tours en cuatrimoto que estn geniales! Creel es un poco fro en esta poca, pero las Cabaas tienen calefaccin.",4,3088
"Lemos muchas reseas y decidimos que era un must de visitar durante nuestra estancia. Lamentablemente fuimos el ltimo da de nuestro viaje a Tulum, ms lamentable an fue llegando la hostess nos dijo que por ese da tenan un consumo mnimo por persona de 2 mil pesos, esta informacin no la vimos en ningn lugar ni comentario.  Le tratamos de explicar que solo queramos hacer uso del restaurante ya que solo tenamos dos horas y que nos haban recomendado la cocina. Creemos que vala la pena si podamos estar todo el da, a lo cual respondi que esa era la cuota y no poda hacer nada. Honestamente nos sentimos discriminados y tuvimos mal trato.  En el establecimiento de un consumo mnimo es illegal por lo cual se puede denunciar en la PROFECO",0,2290
"Todo muy ric9 , excelente  servicio. 
Comida limpia y a tiempo..........................
.............",4,4747
"Nos lo pasamos de maravilla para un viaje de chicas semana pasada! Todo era increble. Nos encant el personal de animacin de Adrian, Javier y Brando, etc. . Los camareros y el personal de la playa era divertido y atento. Alemn, Manuel, no recuerdo todos sus nombres pero todos eran geniales! El personal de la recepcin tambin!",4,2110
"Es una experiencia que no te debes perder, definitivamente una excelente opcion para pasar el dia.  Nosotros tomas la Experiencia con Cata, la cual es una gran experiencia. Al bajar a la caba solo estabamos los dos y el guia lo cual fue sumamente romantico. Recomiendo que visiten este lugar entre semana o temporada baja ya que es el mejor momento para disfrutar cada espacio y cada momento en esta experiencia unica en la Destileria.",4,1721
"El hotel necesita mucho mantenimiento Internet no funcionaba tv a veces Tu celular no funcionar en la zona Lo nico bueno fue el personal que hacen el esfuerzo. Si quieres esconderte sin conexin con el mundo, este podra ser tu lugar. Est preparado para caminar muchos pasos para ir a lugares",1,1029
"Quiere probar platillos regionales a muy buen precio, visite El Tio Molcas.Esas enchiladas, tostadas, tacos y burritos son buensimos. algo tpico de la sierra es el caldillo de papas con queso as como el de carne seca aunque no estn en el men solictalos.",3,3913
"Fuimos con la cooperativa que te dejan 2 hs para pasear es muy linda transparente, habia viento pero en zonas mas resguardadas el sol quemaba, comimos unos nachos deluxe por 90 mex y dos daiquiris de mango todo muy rico en un restaurant de sombrillas azules seria el 2 desde el Noroeste es para pasar el dia ahi",4,1905
"El hotel es muy viejo, as como las sabanas, mobiliario, almohadas, cancelera, etc. El aire acondicionado no servia ni el lavabo. Lu nico que es de excelente calidad es el restaurante.  Yo le pondra que es un hotel de 3 estrellas.",1,945
"Estuvimos alojados en este hotel durante 4 noches. El entorno es inmejorable, habitaciones frente al mar.  Relacin calidad-precio muy a mejorar. El mobiliario es muy deficiente, tanto de las habitaciones como de la zonas comunes, por no decir, lo deficiente que es la zona de la playa, no hay hamacas cmodas en las que relajarse. En las habitaciones no se dispone de minibar, el agua se rellena en recepcin. El desayuno es escaso y de poca variedad igual que la carta que ofrecen de comidas y cenas. Recomendamos que no se cene ni se coma en el hotel, alrededor hay mucho restaurantes que ofrecen una calidad y variabilidad mucho mejor. Referente al personal del hotel, no hay que objetar, fueron muy amables y nos ayudaron en todo lo que les pedimos. ",2,4390
"Un pueblo mágico que vale la pena visitar, en él se encuentra un sinfín de cosas qué hacer, buenísima comida, una playa tranquila, artesanías, etcétera.",4,764
